831,110
442,424
966,907
371,395
891,684
85,153
199,186
751,891
212,562
273,695
378,493
660,19
249,414
44,895
504,749
695,375
761,562
921,465
786,602
420,406
489,365
627,696
923,571
803,165
912,588
593,639
677,165
292,114
648,67
214,159
754,976
919,136
610,370
175,235
223,974
173,735
932,177
458,497
976,649
592,619
906,490
443,952
49,173
357,550
882,402
511,788
645,33
425,515
276,282
349,90
56,19
666,999
6,256
459,821
334,414
641,275
260,237
791,734
956,46
395,86
886,418
718,182
788,597
718,496
339,695
274,555
976,306
716,172
490,102
686,527
328,58
496,343
866,217
222,720
183,347
7,843
77,521
260,905
482,106
815,835
809,645
278,922
348,851
910,982
535,409
28,949
56,354
775,957
693,492
424,408
93,888
918,314
259,78
69,667
394,850
252,577
467,835
115,407
55,869
217,329
914,674
280,324
305,587
987,712
996,110
924,7
906,386
127,463
254,245
463,411
315,142
59,668
935,675
187,647
781,416
949,289
401,126
829,101
919,947
822,860
285,668
546,712
771,444
898,51
611,81
155,732
351,891
114,614
57,877
588,889
374,561
598,932
960,253
952,87
995,8
381,380
714,970
127,140
65,691
697,517
477,829
962,989
236,568
701,722
755,817
249,225
52,765
193,169
622,323
482,645
145,221
578,189
533,950
966,45
401,201
374,8
187,194
204,74
691,1000
37,421
474,653
730,993
462,405
903,116
413,507
462,612
2,515
355,940
170,311
400,328
207,889
927,212
301,744
414,154
474,360
84,135
903,980
574,390
39,990
975,639
818,851
159,601
533,812
615,2
817,401
924,784
961,398
202,529
600,836
196,120
191,699
655,847
184,52
897,158
465,251
126,98
285,40
84,261
407,732
870,489
917,109
12,137
94,96
282,263
132,749
598,267
878,145
74,938
526,858
147,346
851,418
402,587
418,935
841,329
288,50
929,707
952,632
489,177
513,922
904,786
969,252
850,452
337,382
880,640
66,760
491,25
374,179
516,660
857,488
142,139
717,513
791,496
500,366
943,83
47,852
354,615
529,319
677,546
21,849
543,47
784,959
402,301
326,505
473,104
917,43
800,786
512,717
186,675
263,36
482,655
254,680
166,504
91,637
999,663
546,486
381,618
437,509
126,713
340,76
754,283
10,836
822,431
521,251
105,458
380,995
675,618
87,455
896,722
552,292
940,561
22,720
372,290
87,720
972,743
227,469
765,383
548,226
163,980
25,254
607,772
794,666
448,510
553,275
254,343
621,528
826,201
339,858
223,169
907,386
736,467
337,510
262,467
452,594
269,723
103,713
901,898
200,853
68,377
386,992
636,124
917,872
864,603
566,882
220,187
166,483
412,63
994,833
989,877
378,926
387,506
139,943
265,198
326,672
4,953
780,368
84,59
973,964
966,997
73,206
826,858
174,639
818,590
702,1000
978,702
325,37
520,467
623,975
396,496
848,300
574,718
496,252
255,675
624,234
459,208
274,497
218,344
206,556
670,116
235,678
179,461
720,53
450,555
58,479
406,647
669,725
214,275
757,968
376,64
397,417
404,709
645,936
846,51
744,209
563,379
261,886
356,212
962,845
257,18
962,179
702,507
252,702
547,808
345,683
182,584
258,662
547,717
684,102
506,14
722,124
125,417
894,489
655,468
788,796
538,230
49,937
222,110
730,306
613,358
177,416
950,567
198,155
142,438
224,761
610,375
624,755
12,732
737,436
417,228
484,23
273,638
554,808
138,44
934,34
437,937
303,338
245,680
831,847
472,907
250,305
206,799
597,923
936,76
842,206
769,759
631,782
297,888
403,630
312,633
582,22
21,596
522,386
417,597
229,214
377,468
968,158
704,500
405,156
496,543
740,775
403,327
799,767
379,364
819,330
912,26
379,887
700,589
446,366
121,285
79,927
281,986
734,775
386,534
352,216
769,758
450,98
93,517
377,864
897,720
312,141
14,264
333,954
538,745
812,18
193,177
36,72
984,65
537,184
768,231
587,843
216,209
730,778
160,588
315,277
888,56
920,387
995,842
265,917
26,795
209,618
518,810
48,643
828,854
830,392
244,36
980,691
506,598
234,451
841,263
353,935
242,601
812,849
476,185
4,666
508,870
261,379
308,96
171,60
185,517
806,552
629,428
340,316
931,361
396,599
430,616
363,173
233,113
268,765
667,9
762,978
84,56
60,237
776,703
847,208
19,350
612,319
172,432
817,718
731,374
449,439
972,888
58,13
334,270
469,420
659,129
144,140
977,148
4,496
495,322
271,214
983,711
744,992
201,681
394,393
853,126
361,648
643,528
12,125
174,373
324,253
543,130
402,289
34,518
323,639
332,990
809,269
38,780
127,629
63,761
168,762
119,935
241,347
826,478
334,46
962,89
725,506
198,699
698,461
856,998
697,313
673,138
325,4
836,132
405,363
586,687
145,961
776,512
201,348
780,617
591,163
229,730
266,921
585,353
201,832
338,676
50,606
165,865
257,600
633,897
238,413
471,388
465,129
50,190
774,340
554,688
482,171
732,311
223,33
75,648
89,927
624,725
964,179
451,242
639,756
531,239
277,9
873,760
856,314
41,531
698,858
870,422
437,947
770,56
780,500
376,398
621,792
676,859
331,95
438,724
185,952
240,791
984,830
39,892
789,835
408,475
474,266
855,334
936,827
354,170
249,667
578,193
13,39
72,408
240,83
898,835
841,657
30,994
122,974
273,677
296,132
838,668
993,169
761,725
446,890
805,78
271,749
225,183
904,840
176,957
593,177
368,577
695,724
833,727
841,467
831,37
964,616
601,572
768,645
307,672
332,310
786,119
960,989
723,575
952,137
349,460
224,826
635,368
857,866
677,173
999,537
779,719
919,311
624,112
341,407
576,561
663,15
441,639
557,0
317,746
389,407
396,217
920,670
430,754
792,218
349,803
291,12
817,615
161,141
718,272
822,370
791,956
597,198
403,926
856,138
644,533
710,276
319,667
365,152
250,789
536,605
967,490
675,286
494,578
909,192
140,964
965,326
634,890
588,879
605,975
865,720
753,417
469,577
56,126
831,613
961,416
26,543
570,170
655,596
114,478
454,101
569,734
934,214
82,572
124,808
889,737
975,110
532,338
304,681
537,45
803,874
134,279
7,70
703,610
380,72
715,119
544,100
555,880
656,117
649,761
997,46
922,14
322,652
134,305
197,746
838,951
657,756
95,916
715,177
496,988
166,52
476,899
603,884
251,94
447,540
440,510
733,62
171,258
749,592
158,757
747,987
378,378
255,399
283,234
163,177
968,643
536,699
503,496
433,869
960,904
505,214
750,773
430,672
720,210
1000,822
615,961
39,291
173,694
30,249
817,598
443,965
238,997
387,708
299,632
873,403
378,534
150,603
236,641
161,547
787,482
620,181
757,998
625,564
359,784
180,435
870,643
816,391
111,370
112,698
624,932
110,882
852,435
627,75
521,844
485,811
336,710
582,985
934,654
748,932
936,527
818,609
80,260
698,234
637,195
285,370
859,112
367,130
943,603
770,561
849,810
889,584
305,16
828,717
965,256
150,196
151,216
911,1000
652,422
599,802
721,271
653,47
849,845
793,377
613,886
185,539
942,210
163,397
479,399
113,843
219,822
665,297
682,923
817,994
853,448
545,616
319,39
334,569
796,538
672,905
12,53
981,840
983,823
385,178
583,380
347,753
833,217
841,308
321,844
732,124
670,370
127,487
671,199
244,476
335,848
37,892
475,213
671,238
1,289
797,126
343,2
571,599
94,451
58,682
860,549
641,572
489,258
496,365
866,1
462,949
557,262
488,346
564,995
121,526
607,130
682,218
947,879
785,62
583,153
355,218
273,211
874,928
41,289
421,562
585,408
83,910
453,742
136,312
559,440
2,977
755,156
586,978
575,364
696,57
148,817
880,338
759,481
944,695
264,568
465,218
910,561
613,812
719,971
854,27
304,434
276,470
750,18
993,430
907,713
326,619
620,567
348,964
28,882
374,240
123,965
231,205
299,248
382,214
508,970
911,167
375,761
654,970
875,566
685,331
529,469
220,762
401,557
986,235
499,73
604,96
850,39
968,128
248,77
811,632
263,574
330,942
82,27
519,21
455,28
656,37
383,179
843,271
746,829
292,722
584,747
667,31
573,161
362,900
319,151
640,394
231,498
9,869
882,943
770,400
903,555
268,862
690,655
635,945
103,716
154,13
155,114
408,886
942,898
905,996
605,677
969,283
81,12
186,206
43,168
71,88
256,699
498,88
451,132
30,465
544,705
58,153
921,295
531,596
581,147
994,765
599,391
636,684
159,466
262,630
777,877
980,453
534,291
522,716
271,414
254,891
230,567
400,951
704,734
291,412
387,220
195,303
86,418
15,258
783,774
920,99
158,507
318,870
887,907
439,983
986,355
805,198
528,390
502,119
879,81
708,663
28,589
816,343
168,330
53,529
657,95
817,818
752,727
416,552
449,142
780,893
865,395
196,455
422,112
257,817
432,329
614,945
949,137
441,545
383,765
409,424
103,584
439,165
569,284
828,178
97,329
650,663
249,316
354,399
120,43
723,987
422,902
86,938
846,444
940,929
540,208
746,527
465,737
813,130
166,333
444,828
420,148
99,316
820,182
842,156
820,738
32,282
549,94
809,202
269,184
879,596
494,281
786,614
882,977
30,884
300,257
60,308
488,963
171,253
214,873
213,830
633,943
38,416
693,60
756,946
971,494
572,141
763,220
509,832
116,984
784,606
144,72
753,180
28,395
453,956
445,209
169,439
293,853
49,751
491,722
27,327
676,229
50,537
646,270
537,676
459,75
758,660
322,439
953,897
19,589
434,315
651,696
120,432
633,313
260,202
821,732
608,525
369,282
402,529
886,266
378,470
388,66
829,234
127,310
922,721
128,471
87,104
185,657
496,337
383,782
990,271
881,408
238,787
315,844
148,612
124,822
722,563
331,727
305,70
775,985
749,714
342,651
891,286
438,214
393,2
622,948
348,481
738,92
991,305
185,95
158,455
726,605
58,570
579,961
337,389
423,329
460,883
631,349
832,660
659,802
818,267
821,104
399,579
648,385
79,762
623,950
212,651
390,258
456,246
500,717
918,800
715,914
22,235
95,733
273,35
563,360
426,743
725,676
855,776
685,687
366,161
628,132
825,958
670,226
278,682
206,464
268,67
253,3
432,736
182,268
145,54
332,129
823,565
750,437
738,958
409,640
477,944
471,777
31,141
187,548
43,250
446,704
546,368
15,204
884,344
663,866
413,923
214,163
773,178
616,864
226,719
85,232
297,455
549,630
928,240
536,488
140,667
688,257
933,642
251,476
868,319
685,2
661,327
220,660
706,375
453,948
524,227
90,125
485,102
605,723
524,956
57,964
976,266
232,725
575,750
924,222
21,144
810,849
546,520
438,691
724,666
747,653
619,645
125,724
376,401
440,415
727,883
573,112
937,404
821,739
644,21
666,643
342,16
873,186
769,896
473,406
874,119
33,438
174,261
963,331
753,147
255,52
762,583
616,161
884,181
890,676
629,347
27,332
537,529
681,63
691,587
692,589
118,619
866,922
397,988
491,887
942,15
462,424
933,103
76,511
767,855
912,186
67,883
891,199
839,715
751,776
786,475
522,105
448,929
195,99
151,538
18,415
553,945
279,593
850,886
153,852
487,767
809,525
343,409
940,36
125,102
170,77
495,63
175,26
965,318
798,241
211,903
3,563
874,80
486,54
353,507
309,330
59,585
466,850
585,352
404,914
376,558
802,734
4,123
376,895
699,608
197,491
183,294
786,174
903,287
325,797
853,539
614,313
619,335
835,159
185,96
367,433
635,186
652,646
988,629
105,156
122,694
673,872
674,747
312,275
11,128
748,2
11,177
240,81
758,617
834,216
773,442
639,711
537,456
309,165
37,572
869,855
866,924
362,907
545,354
1000,96
362,231
276,306
31,14
278,841
505,95
240,511
505,203
506,955
45,435
207,384
61,312
787,297
518,769
988,397
639,837
446,516
688,878
783,927
61,867
781,532
192,553
565,401
508,401
99,742
33,594
911,729
988,513
982,104
763,351
114,294
787,901
796,46
490,517
179,260
961,657
43,567
82,331
51,285
41,450
967,24
689,382
925,473
163,807
178,799
841,886
985,336
217,207
529,977
63,475
949,724
999,334
627,921
567,241
876,916
912,97
661,913
526,307
182,479
634,187
745,994
348,964
896,933
743,413
821,276
228,396
599,70
352,291
762,682
272,205
346,350
568,724
430,506
878,468
830,305
333,241
917,580
337,263
210,709
757,43
15,580
797,305
379,450
917,959
871,712
784,59
875,771
590,418
323,277
79,82
793,184
244,60
377,880
889,957
55,567
669,159
271,937
309,72
89,703
993,693
908,427
585,47
444,420
870,560
436,15
628,476
433,846
272,952
261,999
979,262
840,202
451,979
898,567
925,577
898,948
167,278
542,980
312,205
317,998
158,282
737,536
969,553
194,705
247,861
314,647
155,125
730,920
481,606
872,881
942,785
757,820
924,817
157,50
441,510
699,461
718,556
39,326
677,528
579,190
165,478
654,570
17,851
55,852
900,701
822,618
938,772
589,768
348,784
188,698
960,753
910,584
177,437
539,641
50,606
793,127
521,111
56,864
491,725
556,910
768,428
679,186
977,952
560,205
641,349
844,897
159,391
417,912
779,706
890,773
987,3
630,346
96,347
998,14
811,587
652,67
520,771
779,653
673,528
92,614
754,158
210,243
292,936
14,692
590,790
82,933
416,952
583,357
486,750
386,140
263,63
447,923
206,167
172,97
0,690
684,948
333,575
592,423
97,542
866,750
993,385
853,950
192,327
761,614
409,193
108,666
932,479
204,829
75,903
968,94
558,904
759,875
635,670
706,577
874,681
114,351
996,356
318,831
380,618
587,419
514,186
773,132
159,538
890,617
114,372
469,235
79,921
533,692
880,494
670,606
661,752
346,121
906,729
119,824
32,46
19,576
976,151
338,926
687,625
854,1
267,876
890,834
406,715
118,641
644,363
862,76
158,973
650,295
978,422
43,534
757,107
880,56
413,660
237,573
328,811
386,643
724,438
303,196
661,160
849,177
142,354
47,333
354,281
979,593
979,654
859,24
830,558
619,725
259,463
181,934
261,503
434,797
114,72
78,262
845,972
31,252
223,229
52,684
627,609
573,479
11,347
208,4
257,722
595,269
974,526
194,134
334,168
862,15
499,130
402,430
687,27
472,543
37,314
55,390
219,670
57,561
211,690
224,435
157,413
382,123
756,705
131,68
890,797
14,354
338,503
398,47
118,525
702,548
287,878
777,44
826,460
831,556
313,560
352,614
790,683
138,729
339,738
679,257
506,883
740,22
836,926
978,894
490,958
272,384
726,966
894,419
145,314
832,175
911,990
202,858
800,394
718,535
986,894
836,81
535,631
936,62
405,37
443,543
610,122
840,513
158,338
950,58
724,59
958,386
911,324
148,659
196,66
16,900
97,188
643,727
405,790
832,937
522,608
23,511
59,685
499,185
949,530
454,368
612,911
91,624
684,459
680,838
287,829
287,162
411,404
502,201
587,959
657,786
450,6
97,46
331,815
894,732
152,127
627,103
803,673
16,739
933,682
382,60
818,257
755,855
909,692
916,160
613,989
641,787
812,167
694,796
202,926
906,157
771,443
390,891
502,85
710,507
993,981
461,185
297,886
314,812
910,406
463,416
168,518
755,534
719,180
643,580
978,87
715,465
409,464
912,348
233,587
328,640
55,746
693,916
526,220
776,777
826,913
451,88
865,212
333,539
207,802
207,45
552,208
861,127
730,88
997,340
64,981
70,107
799,603
610,470
741,934
897,617
360,654
722,538
641,413
230,763
645,673
866,936
451,214
587,354
722,903
336,445
364,164
187,950
772,957
761,377
396,552
210,875
971,324
260,236
716,77
578,516
871,136
320,8
629,44
366,919
715,164
883,366
614,454
591,387
809,906
760,548
361,926
461,995
651,586
763,551
216,101
595,176
10,717
426,976
215,308
691,910
310,302
356,793
513,299
497,833
585,504
857,491
446,53
783,661
337,229
676,843
545,226
72,451
692,210
496,389
406,185
160,772
108,707
646,747
25,321
297,205
649,516
347,799
922,456
859,998
942,724
849,997
475,788
77,895
516,138
229,137
971,657
595,986
308,10
925,722
351,233
246,932
740,147
436,562
31,293
231,470
870,908
930,80
794,865
827,408
80,482
372,828
365,421
568,943
471,30
691,88
403,420
241,111
80,537
30,163
684,931
108,428
556,875
4,679
85,729
55,763
790,71
851,924
436,421
393,94
349,218
420,525
111,43
251,96
910,213
375,510
799,395
301,935
393,107
717,125
314,502
843,298
799,388
359,967
321,126
189,211
700,562
684,315
787,142
783,109
268,63
982,59
395,70
154,0
155,492
287,923
90,653
161,771
233,285
274,754
514,26
90,24
118,218
411,174
618,184
974,744
894,564
662,749
560,589
285,899
608,761
882,75
989,649
79,703
45,236
632,8
901,268
640,808
836,66
809,628
179,382
991,962
965,912
338,37
17,588
283,894
588,372
510,525
357,692
504,903
569,89
30,259
599,810
972,237
168,67
143,729
724,881
499,133
331,823
109,537
802,999
607,254
571,310
25,28
551,533
929,441
558,379
805,232
167,676
61,328
223,604
266,28
142,722
392,769
682,259
413,134
655,647
778,389
670,727
276,49
459,263
224,704
891,178
804,666
693,89
32,589
164,869
926,533
85,202
336,862
57,836
314,956
553,1000
981,998
626,475
318,108
303,359
723,982
575,140
183,803
105,619
263,160
326,142
639,510
852,574
924,649
943,323
795,28
605,240
648,236
623,332
554,775
499,873
74,895
783,130
237,404
305,394
888,831
281,578
774,654
319,912
78,842
783,461
252,846
528,248
542,218
338,245
605,965
68,852
792,246
300,148
276,116
574,425
519,880
355,522
332,904
934,529
95,997
16,754
701,115
964,273
103,775
911,481
205,170
509,411
734,208
552,306
603,680
43,143
180,883
569,262
532,539
39,871
264,144
83,716
586,791
29,994
685,964
377,760
618,78
463,824
362,524
917,743
811,151
0,372
21,984
371,794
383,343
486,61
49,195
647,405
402,25
465,347
452,415
878,400
973,627
630,742
149,988
479,881
949,523
51,144
562,711
114,610
507,808
248,929
404,433
793,489
0,686
589,388
905,480
684,846
994,437
534,246
704,208
845,358
230,407
133,234
993,667
564,981
194,396
975,758
866,63
377,357
595,10
199,76
212,357
628,782
840,350
164,857
558,537
963,470
432,20
150,649
914,227
684,787
508,200
362,542
310,911
38,897
494,672
553,667
791,108
639,543
513,514
566,245
114,30
41,791
539,688
49,30
780,726
921,621
706,185
205,33
337,893
795,904
432,703
551,586
459,143
52,379
633,15
834,939
85,184
74,352
759,888
704,76
397,50
131,906
405,633
681,106
677,540
734,890
981,106
673,769
638,732
633,259
937,807
212,444
961,245
356,442
574,758
563,884
907,512
423,728
16,899
867,919
547,142
199,687
216,941
143,654
735,121
361,221
858,921
643,658
159,873
408,880
41,767
529,285
688,370
934,587
443,517
230,763
38,623
22,153
242,602
570,345
157,829
551,372
410,876
119,374
314,205
96,906
616,731
240,251
418,56
283,892
575,982
679,16
967,745
481,237
411,668
736,837
524,367
329,374
929,97
762,640
401,487
44,171
545,718
578,348
564,897
751,937
513,210
122,325
778,845
110,907
974,944
733,706
887,666
872,675
111,814
328,747
184,556
880,404
573,359
804,40
143,993
431,814
541,866
94,747
765,728
961,280
756,812
427,237
286,425
762,15
682,527
413,238
153,278
561,149
851,687
611,707
640,692
31,786
958,834
660,284
200,949
985,196
202,586
362,968
215,377
928,760
724,226
234,668
811,687
254,631
827,866
481,133
546,741
447,48
70,134
506,474
519,805
933,827
395,398
383,75
864,618
530,76
726,976
995,716
735,183
228,26
992,178
526,425
770,280
511,787
135,313
858,750
223,740
416,23
97,73
586,387
875,568
196,645
344,344
772,384
834,591
991,234
443,325
578,847
134,424
439,897
721,329
343,410
446,494
913,431
529,236
679,783
177,401
272,390
746,808
566,51
775,719
927,84
342,84
358,358
26,679
863,342
491,845
466,997
402,535
800,393
402,282
536,873
632,409
926,817
28,921
479,679
272,489
320,800
749,593
147,318
227,776
976,262
451,360
635,12
972,489
512,653
